"AgeGroup","BoatClass","Side","Metric","Rate.Bin","Session_Count","Mean","SD"
"SNR","M1X","Stbd","WorkPcQ4","20-24",15,9.5,2
"SNR","M1X","Stbd","WorkPcQ4","24-28",20,7.9,2.8
"SNR","M1X","Stbd","WorkPcQ4","28-32",7,8.8,2.8
"SNR","M1X","Stbd","WorkPcQ4","32-36",5,8.6,1.1
"SNR","M1X","Stbd","WorkPcQ4","36-40",2,15.3,7.5
"SNR","M1X","Stbd","WorkPcQ4",">40",6,20.9,3.5
"SNR","M2-","Port","Angle07F","20",4,-30.6,1.8
"SNR","M2-","Port","Angle07F","20-24",4,-32,2.1
"SNR","M2-","Port","Angle07F","24-28",4,-31.9,2.1
"SNR","M2-","Port","Angle07F","28-32",2,-42.5,1.8
"SNR","M2-","Port","Angle07F","32-36",1,-38,0.9
"SNR","M2-","Port","Angle07F","36-40",2,-36.2,2.3
"SNR","M2-","Port","AngleMaxF","20",4,-12,2.2
"SNR","M2-","Port","AngleMaxF","20-24",4,-10.9,1.8
"SNR","M2-","Port","AngleMaxF","24-28",4,-11.3,1.5
"SNR","M2-","Port","AngleMaxF","28-32",2,-20.8,1.4
"SNR","M2-","Port","AngleMaxF","32-36",1,-17.5,1.9
"SNR","M2-","Port","AngleMaxF","36-40",2,-15,3.1
"SNR","M2-","Port","CatchAngle","20",4,-59.5,2.7
"SNR","M2-","Port","CatchAngle","20-24",4,-55.7,5.1
"SNR","M2-","Port","CatchAngle","24-28",4,-55,4.9
"SNR","M2-","Port","CatchAngle","28-32",2,-56.7,1.8
"SNR","M2-","Port","CatchAngle","32-36",1,-56.9,0.8
"SNR","M2-","Port","CatchAngle","36-40",2,-53.7,3.4
"SNR","M2-","Port","CatchSlip","20",4,12.7,2.2
"SNR","M2-","Port","CatchSlip","20-24",4,10,3.5
"SNR","M2-","Port","CatchSlip","24-28",4,10,2.5
"SNR","M2-","Port","CatchSlip","28-32",2,5,1.2
"SNR","M2-","Port","CatchSlip","32-36",1,7.7,0.7
"SNR","M2-","Port","CatchSlip","36-40",2,7.2,0.8
"SNR","M2-","Port","DriveStartT","20",4,59.3,1.9
"SNR","M2-","Port","DriveStartT","20-24",4,57.3,2.9
"SNR","M2-","Port","DriveStartT","24-28",4,56.2,1.7
"SNR","M2-","Port","DriveStartT","28-32",2,60.4,3
"SNR","M2-","Port","DriveStartT","32-36",1,52.1,0.8
"SNR","M2-","Port","DriveStartT","36-40",2,48.4,1.7
"SNR","M2-","Port","DriveTime","20",4,1.1,0.1
"SNR","M2-","Port","DriveTime","20-24",4,1,0.1
"SNR","M2-","Port","DriveTime","24-28",4,1,0.1
"SNR","M2-","Port","DriveTime","28-32",2,1,0
"SNR","M2-","Port","DriveTime","32-36",1,0.9,0
"SNR","M2-","Port","DriveTime","36-40",2,0.8,0
"SNR","M2-","Port","EffectiveLength","20",4,69.2,2.9
"SNR","M2-","Port","EffectiveLength","20-24",4,69.4,2.5
"SNR","M2-","Port","EffectiveLength","24-28",4,68.4,3.9
"SNR","M2-","Port","EffectiveLength","28-32",2,68,1.7
"SNR","M2-","Port","EffectiveLength","32-36",1,71.1,2.1
"SNR","M2-","Port","EffectiveLength","36-40",2,67.1,2.7
"SNR","M2-","Port","FinishAngle","20",4,32.4,2.7
"SNR","M2-","Port","FinishAngle","20-24",4,33.4,1.6
"SNR","M2-","Port","FinishAngle","24-28",4,31.9,1.9
"SNR","M2-","Port","FinishAngle","28-32",2,27.7,0.8
"SNR","M2-","Port","FinishAngle","32-36",1,30.1,0.7
"SNR","M2-","Port","FinishAngle","36-40",2,30.2,2.2
"SNR","M2-","Port","FinishSlip","20",4,10,3.2
"SNR","M2-","Port","FinishSlip","20-24",4,9.6,2.1
"SNR","M2-","Port","FinishSlip","24-28",4,8.5,2.5
"SNR","M2-","Port","FinishSlip","28-32",2,11.4,1
"SNR","M2-","Port","FinishSlip","32-36",1,8.2,0.9
"SNR","M2-","Port","FinishSlip","36-40",2,9.6,1.2
"SNR","M2-","Port","Length","20",4,91.9,3.6
"SNR","M2-","Port","Length","20-24",4,89,6.3
"SNR","M2-","Port","Length","24-28",4,86.9,3.9
"SNR","M2-","Port","Length","28-32",2,84.4,1.9
"SNR","M2-","Port","Length","32-36",1,87,1.3
"SNR","M2-","Port","Length","36-40",2,83.9,1.5
"SNR","M2-","Port","MaxForcePc","20",4,51,2.5
"SNR","M2-","Port","MaxForcePc","20-24",4,49.4,3.2
"SNR","M2-","Port","MaxForcePc","24-28",4,49.4,3.4
"SNR","M2-","Port","MaxForcePc","28-32",2,42.6,2
"SNR","M2-","Port","MaxForcePc","32-36",1,45.2,2.2
"SNR","M2-","Port","MaxForcePc","36-40",2,46.1,2.1
"SNR","M2-","Port","RecoveryTime","20",4,1.8,0.1
"SNR","M2-","Port","RecoveryTime","20-24",4,1.5,0.1
"SNR","M2-","Port","RecoveryTime","24-28",4,1.4,0.1
"SNR","M2-","Port","RecoveryTime","28-32",2,1,0.1
"SNR","M2-","Port","RecoveryTime","32-36",1,1,0
"SNR","M2-","Port","RecoveryTime","36-40",2,0.8,0
"SNR","M2-","Port","SwivelPower","20",4,237.3,10.2
"SNR","M2-","Port","SwivelPower","20-24",4,296.1,14.8
"SNR","M2-","Port","SwivelPower","24-28",4,310.7,26.4
"SNR","M2-","Port","SwivelPower","28-32",2,299.8,21
"SNR","M2-","Port","SwivelPower","32-36",1,423.1,35.4
"SNR","M2-","Port","SwivelPower","36-40",2,450.1,24.6
"SNR","M2-","Port","WorkPcQ1","20",4,10,1.8
"SNR","M2-","Port","WorkPcQ1","20-24",4,13.4,3.3
"SNR","M2-","Port","WorkPcQ1","24-28",4,12.8,3.3
"SNR","M2-","Port","WorkPcQ1","28-32",2,16.5,0.9
"SNR","M2-","Port","WorkPcQ1","32-36",1,14.7,0.7
"SNR","M2-","Port","WorkPcQ1","36-40",2,15.7,1.5
"SNR","M2-","Port","WorkPcQ2","20",4,37.9,2
"SNR","M2-","Port","WorkPcQ2","20-24",4,40,2.4
"SNR","M2-","Port","WorkPcQ2","24-28",4,39.5,3.8
"SNR","M2-","Port","WorkPcQ2","28-32",2,39.1,1.6
"SNR","M2-","Port","WorkPcQ2","32-36",1,42.2,1.2
"SNR","M2-","Port","WorkPcQ2","36-40",2,42.6,1.3
"SNR","M2-","Port","WorkPcQ3","20",4,42.4,2.4
"SNR","M2-","Port","WorkPcQ3","20-24",4,39.1,4.4
"SNR","M2-","Port","WorkPcQ3","24-28",4,38.3,3.6
"SNR","M2-","Port","WorkPcQ3","28-32",2,35.9,1.5
"SNR","M2-","Port","WorkPcQ3","32-36",1,34.6,1.5
"SNR","M2-","Port","WorkPcQ3","36-40",2,34,1.7
"SNR","M2-","Port","WorkPcQ4","20",4,9.6,2.2
"SNR","M2-","Port","WorkPcQ4","20-24",4,7.6,1.4
"SNR","M2-","Port","WorkPcQ4","24-28",4,9.3,3.6
"SNR","M2-","Port","WorkPcQ4","28-32",2,8.5,1
"SNR","M2-","Port","WorkPcQ4","32-36",1,8.5,0.8
"SNR","M2-","Port","WorkPcQ4","36-40",2,7.7,1.1
"SNR","M2-","Stbd","Angle07F","20",4,-32.9,3
"SNR","M2-","Stbd","Angle07F","20-24",4,-33,2.7
"SNR","M2-","Stbd","Angle07F","24-28",4,-33,3
"SNR","M2-","Stbd","Angle07F","28-32",2,-30,2
"SNR","M2-","Stbd","Angle07F","32-36",1,-27.3,2.2
"SNR","M2-","Stbd","Angle07F","36-40",2,-30.9,4.2
"SNR","M2-","Stbd","AngleMaxF","20",4,-7,6.2
"SNR","M2-","Stbd","AngleMaxF","20-24",4,-10.1,7.2
"SNR","M2-","Stbd","AngleMaxF","24-28",4,-10.9,5.5
"SNR","M2-","Stbd","AngleMaxF","28-32",2,-16.2,2.3
"SNR","M2-","Stbd","AngleMaxF","32-36",1,-10.2,1.5
"SNR","M2-","Stbd","AngleMaxF","36-40",2,-12,1.9
"SNR","M2-","Stbd","CatchAngle","20",4,-60.6,1.5
"SNR","M2-","Stbd","CatchAngle","20-24",4,-57.5,2.9
"SNR","M2-","Stbd","CatchAngle","24-28",4,-58.3,3
"SNR","M2-","Stbd","CatchAngle","28-32",2,-53.2,1.5
"SNR","M2-","Stbd","CatchAngle","32-36",1,-51.8,0.8
"SNR","M2-","Stbd","CatchAngle","36-40",2,-51.7,1.7
"SNR","M2-","Stbd","CatchSlip","20",4,13.7,2.1
"SNR","M2-","Stbd","CatchSlip","20-24",4,8.1,3.2
"SNR","M2-","Stbd","CatchSlip","24-28",4,10,4.5
"SNR","M2-","Stbd","CatchSlip","28-32",2,6.7,1.3
"SNR","M2-","Stbd","CatchSlip","32-36",1,4.9,0.9
"SNR","M2-","Stbd","CatchSlip","36-40",2,4.6,1.1
"SNR","M2-","Stbd","DriveStartT","20",4,60.7,1.2
"SNR","M2-","Stbd","DriveStartT","20-24",4,58.7,2.5
"SNR","M2-","Stbd","DriveStartT","24-28",4,57.9,1.3
"SNR","M2-","Stbd","DriveStartT","28-32",2,58.9,2.6
"SNR","M2-","Stbd","DriveStartT","32-36",1,53.7,1
"SNR","M2-","Stbd","DriveStartT","36-40",2,49.7,1.2
"SNR","M2-","Stbd","DriveTime","20",4,1.1,0.1
"SNR","M2-","Stbd","DriveTime","20-24",4,1,0.1
"SNR","M2-","Stbd","DriveTime","24-28",4,1,0
"SNR","M2-","Stbd","DriveTime","28-32",2,1,0
"SNR","M2-","Stbd","DriveTime","32-36",1,0.9,0
"SNR","M2-","Stbd","DriveTime","36-40",2,0.9,0
"SNR","M2-","Stbd","EffectiveLength","20",4,72.7,2
"SNR","M2-","Stbd","EffectiveLength","20-24",4,71.8,3.7
"SNR","M2-","Stbd","EffectiveLength","24-28",4,71.2,2.5
"SNR","M2-","Stbd","EffectiveLength","28-32",2,68.2,2.5
"SNR","M2-","Stbd","EffectiveLength","32-36",1,65.6,1.9
"SNR","M2-","Stbd","EffectiveLength","36-40",2,65.6,3
"SNR","M2-","Stbd","FinishAngle","20",4,33.5,2.5
"SNR","M2-","Stbd","FinishAngle","20-24",4,32.5,1.8
"SNR","M2-","Stbd","FinishAngle","24-28",4,33,2.2
"SNR","M2-","Stbd","FinishAngle","28-32",2,32,0.6
"SNR","M2-","Stbd","FinishAngle","32-36",1,32.3,0.9
"SNR","M2-","Stbd","FinishAngle","36-40",2,31,1
"SNR","M2-","Stbd","FinishSlip","20",4,7.7,2.3
"SNR","M2-","Stbd","FinishSlip","20-24",4,10,3.1
"SNR","M2-","Stbd","FinishSlip","24-28",4,10.1,2.9
"SNR","M2-","Stbd","FinishSlip","28-32",2,10.2,1.6
"SNR","M2-","Stbd","FinishSlip","32-36",1,13.6,1.3
"SNR","M2-","Stbd","FinishSlip","36-40",2,12.5,1.7
"SNR","M2-","Stbd","Length","20",4,94.1,2.4
"SNR","M2-","Stbd","Length","20-24",4,90,4.1
"SNR","M2-","Stbd","Length","24-28",4,91.2,4.4
"SNR","M2-","Stbd","Length","28-32",2,85.1,1.7
"SNR","M2-","Stbd","Length","32-36",1,84.1,1.1
"SNR","M2-","Stbd","Length","36-40",2,82.7,1.1
"SNR","M2-","Stbd","MaxForcePc","20",4,56.1,6
"SNR","M2-","Stbd","MaxForcePc","20-24",4,52.1,7.8
"SNR","M2-","Stbd","MaxForcePc","24-28",4,51,6.4
"SNR","M2-","Stbd","MaxForcePc","28-32",2,43.4,2.3
"SNR","M2-","Stbd","MaxForcePc","32-36",1,49.4,1.5
"SNR","M2-","Stbd","MaxForcePc","36-40",2,48,1.5
"SNR","M2-","Stbd","RecoveryTime","20",4,1.8,0.1
"SNR","M2-","Stbd","RecoveryTime","20-24",4,1.5,0.1
"SNR","M2-","Stbd","RecoveryTime","24-28",4,1.4,0.1
"SNR","M2-","Stbd","RecoveryTime","28-32",2,1,0.1
"SNR","M2-","Stbd","RecoveryTime","32-36",1,1,0
"SNR","M2-","Stbd","RecoveryTime","36-40",2,0.8,0
"SNR","M2-","Stbd","SwivelPower","20",4,262.4,14.4
"SNR","M2-","Stbd","SwivelPower","20-24",4,319,21.1
"SNR","M2-","Stbd","SwivelPower","24-28",4,325,26.5
"SNR","M2-","Stbd","SwivelPower","28-32",2,286,22
"SNR","M2-","Stbd","SwivelPower","32-36",1,371,20.9
"SNR","M2-","Stbd","SwivelPower","36-40",2,406.4,32.9
"SNR","M2-","Stbd","WorkPcQ1","20",4,9.3,1.4
"SNR","M2-","Stbd","WorkPcQ1","20-24",4,12.9,2.5
"SNR","M2-","Stbd","WorkPcQ1","24-28",4,12.5,2.9
"SNR","M2-","Stbd","WorkPcQ1","28-32",2,13.7,1.4
"SNR","M2-","Stbd","WorkPcQ1","32-36",1,16.3,1
"SNR","M2-","Stbd","WorkPcQ1","36-40",2,17.5,1
"SNR","M2-","Stbd","WorkPcQ2","20",4,34.6,2.1
"SNR","M2-","Stbd","WorkPcQ2","20-24",4,37.9,3.6
"SNR","M2-","Stbd","WorkPcQ2","24-28",4,37.6,4
"SNR","M2-","Stbd","WorkPcQ2","28-32",2,41.7,1.1
"SNR","M2-","Stbd","WorkPcQ2","32-36",1,39.6,1.4
"SNR","M2-","Stbd","WorkPcQ2","36-40",2,40.5,1.3
"SNR","M2-","Stbd","WorkPcQ3","20",4,41.9,1.3
"SNR","M2-","Stbd","WorkPcQ3","20-24",4,39.4,1.8
"SNR","M2-","Stbd","WorkPcQ3","24-28",4,39.5,2.2
"SNR","M2-","Stbd","WorkPcQ3","28-32",2,35.7,1.9
"SNR","M2-","Stbd","WorkPcQ3","32-36",1,38.8,1.4
"SNR","M2-","Stbd","WorkPcQ3","36-40",2,36.2,1.7
"SNR","M2-","Stbd","WorkPcQ4","20",4,14.1,1.7
"SNR","M2-","Stbd","WorkPcQ4","20-24",4,9.7,4.6
"SNR","M2-","Stbd","WorkPcQ4","24-28",4,10.4,4.7
"SNR","M2-","Stbd","WorkPcQ4","28-32",2,8.8,1.5
"SNR","M2-","Stbd","WorkPcQ4","32-36",1,5.3,1
"SNR","M2-","Stbd","WorkPcQ4","36-40",2,5.8,1.2
"SNR","M2X","Port","Angle07F","20-24",3,-35.2,6.2
"SNR","M2X","Port","AngleMaxF","20-24",3,-2.1,7.6
"SNR","M2X","Port","CatchAngle","20-24",3,-63.4,2.2
"SNR","M2X","Port","CatchSlip","20-24",3,12.9,2.7
"SNR","M2X","Port","DriveStartT","20-24",3,58.8,1.7
"SNR","M2X","Port","DriveTime","20-24",3,1,0
"SNR","M2X","Port","EffectiveLength","20-24",3,87.4,4.2
"SNR","M2X","Port","FinishAngle","20-24",3,45.6,3.1
"SNR","M2X","Port","FinishSlip","20-24",3,8.6,2.5
"SNR","M2X","Port","Length","20-24",3,109,2.5
"SNR","M2X","Port","MaxForcePc","20-24",3,55.8,7.4
"SNR","M2X","Port","RecoveryTime","20-24",3,1.6,0.1
"SNR","M2X","Port","SwivelPower","20-24",3,125.9,15.6
"SNR","M2X","Port","WorkPcQ1","20-24",3,12.2,1.6
"SNR","M2X","Port","WorkPcQ2","20-24",3,33.7,2.2
"SNR","M2X","Port","WorkPcQ3","20-24",3,39.7,2.3
"SNR","M2X","Port","WorkPcQ4","20-24",3,14.5,1.5
"SNR","M2X","Stbd","Angle07F","20-24",3,-41.7,4.4
"SNR","M2X","Stbd","AngleMaxF","20-24",3,-8.6,6.3
"SNR","M2X","Stbd","CatchAngle","20-24",3,-65.8,1.4
"SNR","M2X","Stbd","CatchSlip","20-24",3,10.2,2.1
"SNR","M2X","Stbd","DriveStartT","20-24",3,59.8,1.4
"SNR","M2X","Stbd","DriveTime","20-24",3,1,0
"SNR","M2X","Stbd","EffectiveLength","20-24",3,92.9,3.6
"SNR","M2X","Stbd","FinishAngle","20-24",3,45.1,1.9
"SNR","M2X","Stbd","FinishSlip","20-24",3,7.8,2.1
"SNR","M2X","Stbd","Length","20-24",3,110.9,2.2
"SNR","M2X","Stbd","MaxForcePc","20-24",3,50.9,5.9
"SNR","M2X","Stbd","RecoveryTime","20-24",3,1.6,0.1
"SNR","M2X","Stbd","SwivelPower","20-24",3,139.8,18.4
"SNR","M2X","Stbd","WorkPcQ1","20-24",3,13.1,1.1
"SNR","M2X","Stbd","WorkPcQ2","20-24",3,35,1.2
"SNR","M2X","Stbd","WorkPcQ3","20-24",3,37.9,2.2
"SNR","M2X","Stbd","WorkPcQ4","20-24",3,14.1,2
"SNR","M4-","Port","Angle07F","20-24",3,-35.7,3.3
"SNR","M4-","Port","Angle07F","24-28",3,-35.4,6.3
"SNR","M4-","Port","AngleMaxF","20-24",3,-13.3,4.2
"SNR","M4-","Port","AngleMaxF","24-28",3,-9.2,6.4
"SNR","M4-","Port","CatchAngle","20-24",3,-56.9,1.8
"SNR","M4-","Port","CatchAngle","24-28",3,-40.6,20.4
"SNR","M4-","Port","CatchSlip","20-24",3,9.7,1.7
"SNR","M4-","Port","CatchSlip","24-28",3,4.1,4
"SNR","M4-","Port","DriveStartT","20-24",3,57.2,3.2
"SNR","M4-","Port","DriveStartT","24-28",3,57,3.9
"SNR","M4-","Port","DriveTime","20-24",3,1.1,0.1
"SNR","M4-","Port","DriveTime","24-28",3,1,0.1
"SNR","M4-","Port","EffectiveLength","20-24",3,70,2.8
"SNR","M4-","Port","EffectiveLength","24-28",3,57,16.7
"SNR","M4-","Port","FinishAngle","20-24",3,33.5,2.1
"SNR","M4-","Port","FinishAngle","24-28",3,25.4,12.1
"SNR","M4-","Port","FinishSlip","20-24",3,10.6,1.8
"SNR","M4-","Port","FinishSlip","24-28",3,7.1,3.8
"SNR","M4-","Port","Length","20-24",3,90.3,2.6
"SNR","M4-","Port","Length","24-28",3,68.2,21.7
"SNR","M4-","Port","MaxForcePc","20-24",3,48.2,4.9
"SNR","M4-","Port","MaxForcePc","24-28",3,51.5,13.4
"SNR","M4-","Port","RecoveryTime","20-24",3,1.5,0.1
"SNR","M4-","Port","RecoveryTime","24-28",3,1.4,0.1
"SNR","M4-","Port","SwivelPower","20-24",3,306.8,21
"SNR","M4-","Port","SwivelPower","24-28",3,234.1,98.9
"SNR","M4-","Port","WorkPcQ1","20-24",3,12.7,1.5
"SNR","M4-","Port","WorkPcQ1","24-28",3,19.4,7.9
"SNR","M4-","Port","WorkPcQ2","20-24",3,39.2,1.3
"SNR","M4-","Port","WorkPcQ2","24-28",3,34.7,4.9
"SNR","M4-","Port","WorkPcQ3","20-24",3,39.4,1.5
"SNR","M4-","Port","WorkPcQ3","24-28",3,35.8,5.3
"SNR","M4-","Port","WorkPcQ4","20-24",3,8.7,1.4
"SNR","M4-","Port","WorkPcQ4","24-28",3,10.1,4.9
"SNR","M4-","Stbd","Angle07F","20-24",3,-32.4,4.6
"SNR","M4-","Stbd","Angle07F","24-28",3,-32,4.3
"SNR","M4-","Stbd","AngleMaxF","20-24",3,-11.3,5.1
"SNR","M4-","Stbd","AngleMaxF","24-28",3,-11.8,4.4
"SNR","M4-","Stbd","CatchAngle","20-24",3,-55.9,2.5
"SNR","M4-","Stbd","CatchAngle","24-28",3,-55.7,1.6
"SNR","M4-","Stbd","CatchSlip","20-24",3,9.7,1.9
"SNR","M4-","Stbd","CatchSlip","24-28",3,9.9,1.6
"SNR","M4-","Stbd","DriveStartT","20-24",3,59.1,3.2
"SNR","M4-","Stbd","DriveStartT","24-28",3,58.7,3.8
"SNR","M4-","Stbd","DriveTime","20-24",3,1,0.1
"SNR","M4-","Stbd","DriveTime","24-28",3,1,0.1
"SNR","M4-","Stbd","EffectiveLength","20-24",3,69.1,4.4
"SNR","M4-","Stbd","EffectiveLength","24-28",3,67.8,3.3
"SNR","M4-","Stbd","FinishAngle","20-24",3,31,1.8
"SNR","M4-","Stbd","FinishAngle","24-28",3,31.2,1.8
"SNR","M4-","Stbd","FinishSlip","20-24",3,8.2,1.7
"SNR","M4-","Stbd","FinishSlip","24-28",3,9.2,1.9
"SNR","M4-","Stbd","Length","20-24",3,86.9,3.3
"SNR","M4-","Stbd","Length","24-28",3,86.9,2.7
"SNR","M4-","Stbd","MaxForcePc","20-24",3,50.5,5.7
"SNR","M4-","Stbd","MaxForcePc","24-28",3,49.9,5
"SNR","M4-","Stbd","RecoveryTime","20-24",3,1.5,0.1
"SNR","M4-","Stbd","RecoveryTime","24-28",3,1.3,0.1
"SNR","M4-","Stbd","SwivelPower","20-24",3,266.2,30.1
"SNR","M4-","Stbd","SwivelPower","24-28",3,265.7,28.8
"SNR","M4-","Stbd","WorkPcQ1","20-24",3,12.8,2.2
"SNR","M4-","Stbd","WorkPcQ1","24-28",3,13.1,1.9
"SNR","M4-","Stbd","WorkPcQ2","20-24",3,38.4,4
"SNR","M4-","Stbd","WorkPcQ2","24-28",3,39.4,4.1
"SNR","M4-","Stbd","WorkPcQ3","20-24",3,38.4,4.3
"SNR","M4-","Stbd","WorkPcQ3","24-28",3,38.3,4.3
"SNR","M4-","Stbd","WorkPcQ4","20-24",3,10.4,2.1
"SNR","M4-","Stbd","WorkPcQ4","24-28",3,9.2,1.8
"SNR","M8+","Port","Angle07F","28-32",1,-33.3,3.6
"SNR","M8+","Port","Angle07F","32-36",4,-35.3,5.7
"SNR","M8+","Port","Angle07F","36-40",10,-38.8,3.2
"SNR","M8+","Port","Angle07F",">40",1,-37.4,2.6
"SNR","M8+","Port","AngleMaxF","28-32",1,-15.8,3.5
"SNR","M8+","Port","AngleMaxF","32-36",4,-15.3,7.2
"SNR","M8+","Port","AngleMaxF","36-40",10,-17.5,7.8
"SNR","M8+","Port","AngleMaxF",">40",1,-17.5,8.4
"SNR","M8+","Port","CatchAngle","28-32",1,-56.2,2.1
"SNR","M8+","Port","CatchAngle","32-36",4,-54.6,6.1
"SNR","M8+","Port","CatchAngle","36-40",10,-56.4,3.6
"SNR","M8+","Port","CatchAngle",">40",1,-52.7,2.5
"SNR","M8+","Port","CatchSlip","28-32",1,11,3.2
"SNR","M8+","Port","CatchSlip","32-36",4,5.8,3
"SNR","M8+","Port","CatchSlip","36-40",10,8.7,3.3
"SNR","M8+","Port","CatchSlip",">40",1,1.6,2.1
"SNR","M8+","Port","DriveStartT","28-32",1,52.6,1.9
"SNR","M8+","Port","DriveStartT","32-36",4,55.2,10.8
"SNR","M8+","Port","DriveStartT","36-40",10,46.3,3.7
"SNR","M8+","Port","DriveStartT",">40",1,49.6,3.9
"SNR","M8+","Port","DriveTime","28-32",1,0.9,0
"SNR","M8+","Port","DriveTime","32-36",4,0.8,0.1
"SNR","M8+","Port","DriveTime","36-40",10,0.8,0.1
"SNR","M8+","Port","DriveTime",">40",1,0.8,0
"SNR","M8+","Port","EffectiveLength","28-32",1,67.4,2.8
"SNR","M8+","Port","EffectiveLength","32-36",4,68.1,21.1
"SNR","M8+","Port","EffectiveLength","36-40",10,70.2,4.7
"SNR","M8+","Port","EffectiveLength",">40",1,73.9,7.1
"SNR","M8+","Port","FinishAngle","28-32",1,32.6,1.8
"SNR","M8+","Port","FinishAngle","32-36",4,30.4,2.7
"SNR","M8+","Port","FinishAngle","36-40",10,32,2.5
"SNR","M8+","Port","FinishAngle",">40",1,31.1,2.7
"SNR","M8+","Port","FinishSlip","28-32",1,10.4,1.9
"SNR","M8+","Port","FinishSlip","32-36",4,11.1,18.8
"SNR","M8+","Port","FinishSlip","36-40",10,9.5,2.9
"SNR","M8+","Port","FinishSlip",">40",1,8.3,3.7
"SNR","M8+","Port","Length","28-32",1,88.9,2.9
"SNR","M8+","Port","Length","32-36",4,84.9,5.4
"SNR","M8+","Port","Length","36-40",10,88.4,4.5
"SNR","M8+","Port","Length",">40",1,83.8,4
"SNR","M8+","Port","MaxForcePc","28-32",1,45.1,4.6
"SNR","M8+","Port","MaxForcePc","32-36",4,45.2,12
"SNR","M8+","Port","MaxForcePc","36-40",10,43.9,8.9
"SNR","M8+","Port","MaxForcePc",">40",1,41.9,10.5
"SNR","M8+","Port","RecoveryTime","28-32",1,1,0.1
"SNR","M8+","Port","RecoveryTime","32-36",4,1,0.2
"SNR","M8+","Port","RecoveryTime","36-40",10,0.8,0.1
"SNR","M8+","Port","RecoveryTime",">40",1,0.7,0
"SNR","M8+","Port","SwivelPower","28-32",1,304.1,35.1
"SNR","M8+","Port","SwivelPower","32-36",4,308.6,79.9
"SNR","M8+","Port","SwivelPower","36-40",10,399.4,80.9
"SNR","M8+","Port","SwivelPower",">40",1,399.3,59.5
"SNR","M8+","Port","WorkPcQ1","28-32",1,13.3,3.3
"SNR","M8+","Port","WorkPcQ1","32-36",4,15.1,6.9
"SNR","M8+","Port","WorkPcQ1","36-40",10,15.5,3.4
"SNR","M8+","Port","WorkPcQ1",">40",1,17.1,2
"SNR","M8+","Port","WorkPcQ2","28-32",1,41.8,3.9
"SNR","M8+","Port","WorkPcQ2","32-36",4,37.8,3.8
"SNR","M8+","Port","WorkPcQ2","36-40",10,39.8,3
"SNR","M8+","Port","WorkPcQ2",">40",1,40.1,2.3
"SNR","M8+","Port","WorkPcQ3","28-32",1,36,5.5
"SNR","M8+","Port","WorkPcQ3","32-36",4,36.9,5.8
"SNR","M8+","Port","WorkPcQ3","36-40",10,34.9,3.7
"SNR","M8+","Port","WorkPcQ3",">40",1,34.3,3.1
"SNR","M8+","Port","WorkPcQ4","28-32",1,8.9,1.9
"SNR","M8+","Port","WorkPcQ4","32-36",4,10.2,2.5
"SNR","M8+","Port","WorkPcQ4","36-40",10,9.9,2.6
"SNR","M8+","Port","WorkPcQ4",">40",1,8.5,2.3
"SNR","M8+","Stbd","Angle07F","28-32",1,-36,4
"SNR","M8+","Stbd","Angle07F","32-36",4,-35,5
"SNR","M8+","Stbd","Angle07F","36-40",10,-36.8,5.1
"SNR","M8+","Stbd","Angle07F",">40",1,-38,3.6
"SNR","M8+","Stbd","AngleMaxF","28-32",1,-13.6,3.8
"SNR","M8+","Stbd","AngleMaxF","32-36",4,-15.4,7.3
"SNR","M8+","Stbd","AngleMaxF","36-40",10,-17,7.6
"SNR","M8+","Stbd","AngleMaxF",">40",1,-21,10.3
"SNR","M8+","Stbd","CatchAngle","28-32",1,-57.7,3.3
"SNR","M8+","Stbd","CatchAngle","32-36",4,-55.1,5.4
"SNR","M8+","Stbd","CatchAngle","36-40",10,-56.3,3.9
"SNR","M8+","Stbd","CatchAngle",">40",1,-51.5,2.5
"SNR","M8+","Stbd","CatchSlip","28-32",1,10.8,3.7
"SNR","M8+","Stbd","CatchSlip","32-36",4,6.5,3.2
"SNR","M8+","Stbd","CatchSlip","36-40",10,8.3,3.6
"SNR","M8+","Stbd","CatchSlip",">40",1,2.1,3.4
"SNR","M8+","Stbd","DriveStartT","28-32",1,53.3,2
"SNR","M8+","Stbd","DriveStartT","32-36",4,54.8,6.4
"SNR","M8+","Stbd","DriveStartT","36-40",10,46.1,3.6
"SNR","M8+","Stbd","DriveStartT",">40",1,50.5,4.1
"SNR","M8+","Stbd","DriveTime","28-32",1,0.9,0.1
"SNR","M8+","Stbd","DriveTime","32-36",4,0.9,0.1
"SNR","M8+","Stbd","DriveTime","36-40",10,0.8,0.1
"SNR","M8+","Stbd","DriveTime",">40",1,0.7,0
"SNR","M8+","Stbd","EffectiveLength","28-32",1,66.9,2.7
"SNR","M8+","Stbd","EffectiveLength","32-36",4,69,8.9
"SNR","M8+","Stbd","EffectiveLength","36-40",10,69.5,5.6
"SNR","M8+","Stbd","EffectiveLength",">40",1,74.8,4.3
"SNR","M8+","Stbd","FinishAngle","28-32",1,30.5,1.6
"SNR","M8+","Stbd","FinishAngle","32-36",4,29.2,3.9
"SNR","M8+","Stbd","FinishAngle","36-40",10,30,3.1
"SNR","M8+","Stbd","FinishAngle",">40",1,32.1,3.1
"SNR","M8+","Stbd","FinishSlip","28-32",1,10.5,1.7
"SNR","M8+","Stbd","FinishSlip","32-36",4,8.8,2.6
